,base,tag
26233,pisać,fin:sg:pri:imperf
26234,przy,prep:loc
26235,okazja,subst:sg:loc:f
26236,omawiać,ger:sg:gen:n:imperf:aff
26237,dokument,subst:pl:gen:m3
26238,księgowy,adj:pl:gen:m3:pos
26239,-,interp
26240,w,prep:loc:nwok
26241,rozdział,subst:sg:loc:m3
26242,4.3.3,adj:sg:loc:m3:pos
26243,.,interp
26244,sam,adj:sg:nom:m3:pos
26245,fakt,subst:sg:nom:m3
26246,",",interp
26247,iż,comp
26248,na,prep:loc
26249,faktura,subst:sg:loc:f
26250,nie,qub
26251,mieć,fin:sg:ter:imperf
26252,człon,subst:sg:gen:m3
26253,wyróżniający,adj:sg:gen:m3:pos
26254,firma,subst:sg:gen:f
26255,",",interp
26256,nie,qub
26257,stanowić,fin:sg:ter:imperf
26258,przeszkoda,subst:sg:gen:f
26259,",",interp
26260,aby,comp
26261,traktować,inf:imperf
26262,on,ppron3:sg:acc:f:ter:akc:npraep
26263,jako,conj
26264,pełnowartościowy,adj:sg:acc:m3:pos
26265,dokument,subst:sg:acc:m3
26266,.,interp
26267,dla,prep:gen
26268,cel,subst:pl:gen:m3
26269,podatek,subst:sg:gen:m3
26270,VAT,subst:sg:nom:m3
26271,wystarczyć,fin:sg:ter:perf
26272,",",interp
26273,aby,comp
26274,znajdować,praet:sg:n:imperf
26275,się,qub
26276,tam,adv
26277,imię,subst:sg:nom:n
26278,i,conj
26279,nazwisko,subst:sg:nom:n
26280,podatnik,subst:sg:gen:m1
26281,.,interp
26282,zgodnie,adv:pos
26283,z,prep:inst:nwok
26284,rozporządzenie,subst:sg:inst:n
26285,minister,subst:sg:gen:m1
26286,finanse,subst:pl:gen:n
26287,w,prep:loc:nwok
26288,sprawa,subst:sg:loc:f
26289,zwrot,subst:sg:gen:m3
26290,podatek,subst:sg:gen:m3
26291,niektóry,adj:pl:dat:m1:pos
26292,podatnik,subst:pl:dat:m1
26293,",",interp
26294,zaliczkowy,adj:sg:gen:m3:pos
26295,zwrot,subst:sg:gen:m3
26296,podatek,subst:sg:gen:m3
26297,",",interp
26298,wystawiać,ger:sg:gen:n:imperf:aff
26299,faktura,subst:pl:gen:f
26300,",",interp
26301,sposób,subst:sg:gen:m3
26302,on,ppron3:pl:gen:f:ter:akc:npraep
26303,przechowywać,ger:sg:gen:n:imperf:aff
26304,oraz,conj
26305,lista,subst:sg:gen:f
26306,towar,subst:pl:gen:m3
26307,i,conj
26308,usługa,subst:pl:gen:f
26309,",",interp
26310,do,prep:gen
26311,który,adj:pl:gen:f:pos
26312,nie,qub
26313,mieć,fin:pl:ter:imperf
26314,zastosowanie,subst:sg:gen:n
26315,zwolnienie,subst:pl:nom:n
26316,od,prep:gen:nwok
26317,podatek,subst:sg:gen:m3
26318,od,prep:gen:nwok
26319,towar,subst:pl:gen:m3
26320,i,conj
26321,usługa,subst:pl:gen:f
26322,",",interp
26323,faktura,subst:sg:nom:f
26324,stwierdzać,pact:sg:nom:f:imperf:aff
26325,dokonać,ger:sg:acc:n:perf:aff
26326,sprzedaż,subst:sg:gen:f
26327,powinien,winien:sg:f:imperf
26328,zawierać,inf:imperf
26329,",",interp
26330,oprócz,prep:gen
26331,inny,adj:pl:gen:m3:pos
26332,wymienić,ppas:pl:gen:m3:perf:aff
26333,tam,adv
26334,element,subst:pl:gen:m3
26335,",",interp
26336,co,prep:acc
26337,mało,adv:sup
26338,imię,subst:pl:acc:n
26339,i,conj
26340,nazwisko,subst:pl:acc:n
26341,lub,conj
26342,nazwa,subst:pl:acc:f
26343,bądź,conj
26344,nazwa,subst:pl:acc:f
26345,skrócony,adj:pl:acc:f:pos
26346,sprzedawca,subst:sg:gen:m1
26347,i,conj
26348,nabywca,subst:sg:gen:m1
26349,oraz,conj
26350,on,ppron3:pl:gen:m1:ter:akc:npraep
26351,adres,subst:pl:acc:m3
26352,.,interp
26353,no,qub
26354,i,conj
26355,ten,adj:sg:nom:n:pos
26356,potworny,adj:sg:nom:n:pos
26357,przeludnienie,subst:sg:nom:n
26358,",",interp
26359,który,adj:sg:nom:n:pos
26360,narastać,fin:sg:ter:imperf
26361,wedle,prep:gen
26362,reguła,subst:sg:gen:f
26363,"""",interp
26364,krzywa,subst:sg:gen:f
26365,wykładniczy,adj:sg:gen:f:pos
26366,"""",interp
26367,-,interp
26368,postrach,subst:sg:gen:m3
26369,klub,subst:sg:gen:m3
26370,rzymski,adj:sg:gen:m3:pos
26371,sprzed,prep:gen:nwok
26372,trzydzieści,num:pl:gen:m3:congr
26373,rok,subst:pl:gen:m3
26374,.,interp
26375,albo,conj
26376,jeszcze,qub
26377,zły,adj:sg:nom:n:com
26378,-,interp
26379,wyludnić,ger:sg:nom:n:perf:aff
26380,!,interp
26381,on,ppron3:sg:nom:n:ter:akc:npraep
26382,doskwierać,fin:sg:ter:imperf
26383,starzeć,pact:sg:dat:f:imperf:aff
26384,się,qub
26385,Europa,subst:sg:dat:f
26386,(,interp
26387,w,prep:loc:nwok
26388,to,subst:sg:loc:n
26389,Polska,subst:sg:dat:f
26390,",",interp
26391,który,adj:sg:nom:f:pos
26392,do,prep:gen
26393,niedawny,adjp
26394,imponować,praet:sg:f:imperf
26395,dynamika,subst:sg:inst:f
26396,rozrodczy,adj:sg:inst:f:pos
26397,),interp
26398,",",interp
26399,a,conj
26400,rychło,adv:pos
26401,móc,fin:sg:ter:imperf
26402,zagrozić,inf:perf
26403,nawet,qub
26404,państwo,subst:pl:dat:n
26405,gigant,subst:pl:dat:m3
26406,-,interp
26407,Indie,subst:pl:dat:n
26408,i,conj
26409,Chiny,subst:pl:dat:n
26410,!,interp
26411,wprawdzie,qub
26412,on,ppron3:pl:nom:n:ter:akc:npraep
26413,razem,adv
26414,wziąć,ppas:pl:nom:n:perf:aff
26415,to,pred
26416,-,interp
26417,wedle,prep:gen
26418,ekspert,subst:pl:gen:m1
26419,międzynarodowy,adj:pl:gen:m1:pos
26420,-,interp
26421,jeden,adj:sg:nom:f:pos
26422,trzeci,adj:sg:nom:f:pos
26423,cały,adj:sg:gen:f:pos
26424,ludzkość,subst:sg:gen:f
26425,(,interp
26426,a,conj
26427,wedle,prep:gen
26428,ja,ppron12:sg:gen:m1:pri:akc
26429,",",interp
26430,niefachowiec,subst:sg:gen:m1
26431,",",interp
26432,prawie,qub
26433,dwa,num:pl:nom:f:congr
26434,piąty,adj:pl:nom:f:pos
26435,!,interp
26436,),interp
26437,",",interp
26438,ale,conj
26439,zaczynać,fin:sg:ter:imperf
26440,tam,adv
26441,katastrofalnie,adv:pos
26442,brakować,inf:imperf
26443,.,interp
26444,.,interp
26445,.,interp
26446,kobieta,subst:pl:gen:f
26447,.,interp
26448,on,ppron3:pl:gen:m1:ter:akc:npraep
26449,manko,subst:sg:nom:n
26450,już,qub
26451,sięgać,fin:sg:ter:imperf
26452,sto,num:pl:gen:m3:congr
26453,milion,subst:pl:gen:m3
26454,!,interp
26455,Robert,subst:sg:nom:m1
26456,posłuchać,impt:sg:sec:perf
26457,.,interp
26458,.,interp
26459,.,interp
26460,to,subst:sg:nom:n
26461,się,qub
26462,robić,fin:sg:ter:imperf
26463,jakiś,adj:sg:nom:n:pos
26464,bez,prep:gen:nwok
26465,sens,subst:sg:gen:m3
26466,.,interp
26467,starać,fin:sg:pri:imperf
26468,się,qub
26469,.,interp
26470,przyjść,praet:sg:m1:perf
26471,być,aglt:sg:pri:imperf:wok
26472,wczoraj,adv
26473,wieczór,subst:sg:inst:m3
26474,.,interp
26475,zabrać,praet:sg:m1:perf
26476,być,aglt:sg:pri:imperf:wok
26477,ty,ppron12:sg:acc:f:sec:nakc
26478,z,prep:inst:wok
26479,siebie,siebie:inst
26480,.,interp
26481,.,interp
26482,.,interp
26483,a,conj
26484,ty,ppron12:sg:nom:f:sec
26485,co,subst:sg:acc:n
26486,?,interp
26487,Iwona,subst:sg:nom:f
26488,dla,prep:gen
26489,Edyta,subst:sg:gen:f
26490,szampan,subst:sg:nom:m3
26491,być,praet:sg:m3:imperf
26492,za,qub
26493,ciepły,adj:sg:nom:m3:pos
26494,",",interp
26495,to,conj
26496,dla,prep:gen
26497,ty,ppron12:sg:gen:m1:sec:akc
26498,też,qub
26499,.,interp
26500,a,conj
26501,od,prep:gen:nwok
26502,kiedy,adv
26503,być,fin:sg:sec:imperf
26504,taki,adj:sg:inst:m1:pos
26505,znawca,subst:sg:inst:m1
26506,szampan,subst:sg:gen:m3
26507,?,interp
26508,Robert,subst:sg:nom:m1
26509,patrzeć,fin:sg:ter:imperf
26510,na,prep:acc
26511,on,ppron3:sg:acc:f:ter:akc:praep
26512,zdziwiony,adj:sg:nom:m1:pos
26513,.,interp
26514,Iwona,subst:sg:nom:f
26515,poza,prep:inst
26516,to,subst:sg:inst:n
26517,.,interp
26518,.,interp
26519,.,interp
26520,Robert,subst:sg:nom:m1
26521,to,subst:sg:nom:n
26522,właśnie,qub
26523,być,fin:sg:ter:imperf
26524,dla,prep:gen
26525,ty,ppron12:sg:gen:f:sec:akc
26526,typowy,adj:sg:nom:n:pos
26527,.,interp
26528,narozrabiać,fin:sg:sec:perf
26529,",",interp
26530,a,conj
26531,potem,adv
26532,się,qub
26533,obrażać,fin:sg:sec:imperf
26534,.,interp
26535,gratulacja,subst:pl:nom:f
26536,.,interp
26537,Iwona,subst:sg:nom:f
26538,ja,ppron12:sg:nom:f:pri
26539,?,interp
26540,to,qub
26541,ty,ppron12:sg:nom:m1:sec
26542,się,qub
26543,nabzdyczyć,praet:sg:m1:perf
26544,być,aglt:sg:sec:imperf:wok
26545,na,prep:acc
26546,kelner,subst:sg:acc:m1
26547,.,interp
26548,Robert,subst:sg:nom:m1
26549,ja,ppron12:sg:nom:m1:pri
26550,tylko,qub
26551,stwierdzić,praet:sg:m1:perf
26552,być,aglt:sg:pri:imperf:wok
26553,fakt,subst:sg:acc:m3
26554,",",interp
26555,że,comp
26556,szampan,subst:sg:nom:m3
26557,być,praet:sg:m3:imperf
26558,za,qub
26559,ciepły,adj:sg:nom:m3:pos
26560,.,interp
26561,podobnie,adv:pos
26562,",",interp
26563,jak,adv:pos
26564,stwierdzić,praet:sg:m1:perf
26565,być,aglt:sg:pri:imperf:wok
26566,fakt,subst:sg:acc:m3
26567,",",interp
26568,że,comp
26569,okłamać,praet:sg:f:perf
26570,być,aglt:sg:sec:imperf:nwok
26571,ja,ppron12:sg:acc:m1:pri:akc
26572,z,prep:inst:nwok
26573,mieszkanie,subst:sg:inst:n
26574,.,interp
26575,a,conj
26576,ty,ppron12:sg:nom:f:sec
26577,się,qub
26578,zachowywać,fin:sg:sec:imperf
26579,jakby,comp
26580,być,aglt:sg:pri:imperf:nwok
26581,to,qub
26582,ja,ppron12:sg:nom:m1:pri
26583,ty,ppron12:sg:acc:f:sec:akc
26584,oszukiwać,praet:sg:m1:imperf
26585,.,interp
26586,Iwona,subst:sg:nom:f
26587,patrzeć,fin:sg:ter:imperf
26588,na,prep:acc
26589,on,ppron3:sg:acc:m1:ter:akc:praep
26590,.,interp
26591,Iwona,subst:sg:nom:f
26592,(,interp
26593,po,prep:loc
26594,chwila,subst:sg:loc:f
26595,),interp
26596,przepraszać,fin:sg:pri:imperf
26597,.,interp
26598,.,interp
26599,.,interp
26600,Robert,subst:sg:nom:m1
26601,podobać,praet:sg:n:imperf
26602,ty,ppron12:sg:dat:f:sec:nakc
26603,się,qub
26604,pole,subst:sg:nom:n
26605,?,interp
26606,czy,qub
26607,może,qub
26608,on,ppron3:sg:gen:n:ter:nakc:npraep
26609,nie,qub
26610,zauważyć,praet:sg:f:perf
26611,być,aglt:sg:sec:imperf:nwok
26612,?,interp
26613,Iwona,subst:sg:nom:f
26614,(,interp
26615,po,prep:loc
26616,chwila,subst:sg:loc:f
26617,uśmiechać,fin:sg:ter:imperf
26618,się,qub
26619,),interp
26620,podobać,praet:sg:n:imperf
26621,.,interp
26622,ale,conj
26623,jeszcze,qub
26624,bardzo,adv:com
26625,by,qub
26626,ja,ppron12:sg:dat:f:pri:nakc
26627,się,qub
26628,podobać,praet:sg:n:imperf
26629,",",interp
26630,gdyby,comp
26631,być,aglt:pl:pri:imperf:nwok
26632,pójść,praet:pl:m1:perf
26633,do,prep:gen
26634,ja,ppron12:sg:gen:f:pri:akc
26635,.,interp
26636,zrobić,praet:sg:f:perf
26637,by,qub
26638,być,aglt:sg:pri:imperf:nwok
26639,obiad,subst:sg:acc:m3
26640,.,interp
26641,kolacja,subst:sg:acc:f
26642,.,interp
26643,a,conj
26644,nawet,qub
26645,śniadanie,subst:sg:acc:n
26646,.,interp
26647,.,interp
26648,.,interp
26649,Robert,subst:sg:nom:m1
26650,patrzeć,fin:sg:ter:imperf
26651,na,prep:acc
26652,on,ppron3:sg:acc:f:ter:akc:praep
26653,.,interp
26654,Karol,subst:sg:nom:m1
26655,patrzeć,fin:sg:ter:imperf
26656,na,prep:acc
26657,Michał,subst:sg:acc:m1
26658,.,interp
26659,stać,pact:sg:nom:m1:imperf:aff
26660,w,prep:loc:nwok
26661,drzwi,subst:pl:loc:n
26662,biuro,subst:sg:gen:n
26663,Michał,subst:sg:nom:m1
26664,patrzeć,fin:sg:ter:imperf
26665,z,prep:gen:nwok
26666,kolej,subst:sg:gen:f
26667,na,prep:acc
26668,butelka,subst:sg:acc:f
26669,whisky,subst:sg:gen:f
26670,",",interp
26671,który,adj:sg:acc:f:pos
26672,Karol,subst:sg:nom:m1
26673,mieć,fin:sg:ter:imperf
26674,w,prep:loc:nwok
26675,ręka,subst:sg:loc:f
26676,.,interp
26677,Michał,subst:sg:nom:m1
26678,już,qub
26679,wiadomo,pred
26680,?,interp
26681,Karol,subst:sg:nom:m1
26682,nie,qub
26683,.,interp
26684,ale,conj
26685,od,prep:gen:nwok
26686,rano,subst:sg:gen:n
26687,czekać,fin:sg:pri:imperf
26688,na,prep:acc
26689,telefon,subst:sg:acc:m3
26690,od,prep:gen:nwok
26691,Aneta,subst:sg:gen:f
26692,.,interp
26693,i,conj
26694,chcieć,fin:sg:pri:imperf
26695,",",interp
26696,żeby,comp
26697,być,aglt:sg:sec:imperf:nwok
26698,być,praet:sg:m1:imperf
26699,pierwszy,adj:sg:inst:m1:pos
26700,",",interp
26701,z,prep:inst:nwok
26702,który,adj:sg:inst:m1:pos
26703,wypić,fin:sg:pri:perf
26704,za,prep:acc
26705,nasz,adj:sg:acc:n:pos
26706,dziecko,subst:sg:acc:n
26707,.,interp
26708,wiele,num:sg:nom:m3:rec
26709,para,subst:pl:gen:f
26710,chcieć,praet:sg:n:imperf
26711,by,qub
26712,stosować,inf:imperf
26713,zasada,subst:pl:acc:f
26714,bezpieczny,adj:sg:gen:m3:pos
26715,seks,subst:sg:gen:m3
26716,",",interp
26717,ale,conj
26718,nie,qub
26719,wiedzieć,fin:pl:ter:imperf
26720,jak,adv:pos
26721,.,interp
26722,być,fin:pl:pri:imperf
26723,tu,adv
26724,",",interp
26725,aby,comp
26726,poprowadzić,inf:perf
26727,on,ppron3:pl:acc:m1:ter:akc:npraep
26728,utorować,ppas:sg:inst:f:perf:aff
26729,przez,prep:acc:nwok
26730,my,ppron12:pl:acc:m1:pri
26731,ścieżka,subst:sg:inst:f
26732,.,interp
26733,dlatego,adv
26734,stworzyć,praet:pl:m1:perf
26735,być,aglt:pl:pri:imperf:nwok
26736,szkoła,subst:sg:acc:f
26737,uniesienie,subst:pl:gen:n
26738,.,interp
26739,kilka,num:pl:nom:n:rec
26740,słowo,subst:pl:gen:n
26741,o,prep:loc
26742,początek,subst:pl:loc:m3
26743,mój,adj:sg:gen:f:pos
26744,przygoda,subst:sg:gen:f
26745,z,prep:inst:nwok
26746,NPR,subst:sg:inst:n
26747,wybrać,praet:sg:f:perf
26748,być,aglt:sg:pri:imperf:nwok
26749,NPR,subst:sg:acc:n
26750,świadomie,adv:pos
26751,.,interp
26752,długo,adv:pos
26753,zanim,comp
26754,rozpocząć,praet:sg:f:perf
26755,być,aglt:sg:pri:imperf:nwok
26756,aktywność,subst:sg:acc:f
26757,seksualny,adj:sg:acc:f:pos
26758,zdecydować,praet:sg:f:perf
26759,być,aglt:sg:pri:imperf:nwok
26760,się,qub
26761,na,prep:acc
26762,taki,adj:sg:acc:m3:pos
26763,rodzaj,subst:sg:acc:m3
26764,planować,ger:sg:gen:n:imperf:aff
26765,rodzina,subst:sg:gen:f
26766,.,interp
26767,dlaczego,adv
26768,?,interp
26769,aby,comp
26770,mieć,inf:imperf
26771,pewność,subst:sg:acc:f
26772,",",interp
26773,że,comp
26774,mój,adj:sg:nom:n:pos
26775,dziecko,subst:sg:nom:n
26776,przyjść,fin:sg:ter:perf
26777,do,prep:gen
26778,ja,ppron12:sg:gen:f:pri:akc
26779,wtedy,adv
26780,",",interp
26781,kiedy,adv
26782,on,ppron3:pl:acc:n:ter:akc:npraep
26783,zaprosić,fin:sg:pri:perf
26784,",",interp
26785,kiedy,adv
26786,być,bedzie:sg:pri:imperf
26787,na,prep:acc
26788,to,subst:sg:acc:n
26789,gotowy,adj:sg:nom:f:pos
26790,.,interp
26791,po,prep:loc
26792,rezygnacja,subst:sg:loc:f
26793,z,prep:gen:nwok
26794,praca,subst:sg:gen:f
26795,w,prep:loc:nwok
26796,szpital,subst:sg:loc:m3
26797,",",interp
26798,były,adj:sg:nom:m1:pos
26799,dyrektor,subst:sg:nom:m1
26800,zniknąć,praet:sg:m1:perf
26801,z,prep:gen:nwok
26802,życie,subst:sg:gen:n
26803,publiczny,adj:sg:gen:n:pos
26804,.,interp
26805,wrócić,praet:sg:m1:perf
26806,dopiero,qub
26807,",",interp
26808,gdy,adv
26809,starosta,subst:sg:nom:m1
26810,Andrzej,subst:sg:nom:m1
26811,Barański,subst:sg:nom:m1
26812,zaproponować,praet:sg:m1:perf
26813,on,ppron3:sg:dat:m1:ter:nakc:npraep
26814,współpraca,subst:sg:acc:f
26815,.,interp
26816,posunięcie,subst:sg:nom:n
26817,starosta,subst:sg:gen:m1
26818,",",interp
26819,wywołać,praet:sg:n:perf
26820,ostry,adj:sg:acc:f:pos
26821,reakcja,subst:sg:acc:f
26822,kilka,num:pl:gen:m1:congr
26823,radny,subst:pl:gen:m1
26824,.,interp
26825,w,prep:loc:nwok
26826,trakt,subst:sg:loc:m3
26827,ostatni,adj:sg:loc:f:pos
26828,sesja,subst:sg:loc:f
26829,kilkakrotnie,adv:pos
26830,pytać,imps:imperf
26831,",",interp
26832,czy,qub
26833,nowy,adj:sg:nom:m1:pos
26834,pracownik,subst:sg:nom:m1
26835,mieć,fin:sg:ter:imperf
26836,odpowiedni,adj:pl:acc:n:pos
26837,kwalifikacje,subst:pl:acc:n
26838,",",interp
26839,by,comp
26840,zdobywać,inf:imperf
26841,dla,prep:gen
26842,powiat,subst:sg:gen:m3
26843,unijny,adj:pl:acc:m3:pos
26844,środek,subst:pl:acc:m3
26845,pomocowy,adj:pl:acc:m3:pos
26846,.,interp
26847,–,interp
26848,uważać,fin:sg:pri:imperf
26849,",",interp
26850,że,comp
26851,powołać,ger:sg:nom:n:perf:aff
26852,ktoś,subst:sg:gen:m1
26853,",",interp
26854,kto,subst:sg:nom:m1
26855,nie,qub
26856,sprawdzić,praet:sg:m1:perf
26857,się,qub
26858,w,prep:loc:nwok
26859,szpital,subst:sg:loc:m3
26860,i,conj
26861,jako,conj
26862,szef,subst:sg:nom:m1
26863,spółdzielnia,subst:sg:gen:f
26864,mieszkaniowy,adj:sg:gen:f:pos
26865,",",interp
26866,móc,fin:sg:ter:imperf
26867,budzić,inf:imperf
26868,wątpliwość,subst:pl:acc:f
26869,–,interp
26870,mówić,fin:sg:ter:imperf
26871,Wojciech,subst:sg:nom:m1
26872,Wenecki,adj:sg:nom:m1:pos
26873,.,interp
26874,–,interp
26875,nie,qub
26876,mieć,fin:sg:ter:imperf
26877,gwarancja,subst:sg:gen:f
26878,",",interp
26879,że,comp
26880,na,prep:loc
26881,nowy,adj:sg:loc:n:pos
26882,stanowisko,subst:sg:loc:n
26883,dobrze,adv:com
26884,się,qub
26885,sprawdzić,fin:sg:ter:perf
26886,.,interp
26887,dochód,subst:sg:acc:m3
26888,z,prep:gen:nwok
26889,mecz,subst:sg:gen:m3
26890,przeznaczyć,imps:perf
26891,na,prep:acc
26892,potrzeba,subst:pl:acc:f
26893,szpital,subst:sg:gen:m3
26894,dziecięcy,adj:sg:gen:m3:pos
26895,w,prep:loc:nwok
26896,Gdańsk,subst:sg:loc:m3
26897,-,interp
26898,Oliwa,subst:sg:loc:f
26899,.,interp
26900,zawodnik,subst:pl:nom:m1
26901,o,prep:acc
26902,piłka,subst:sg:acc:f
26903,walczyć,praet:pl:m1:imperf
26904,z,prep:inst:nwok
26905,prawdziwy,adj:sg:inst:f:pos
26906,pasja,subst:sg:inst:f
26907,fotografia,brev:pun
26908,.,interp
26909,Krzysztof,subst:sg:nom:m1
26910,Mystkowski,subst:sg:nom:m1
26911,około,qub
26912,30,num:pl:nom:m1:rec
26913,właściciel,subst:pl:gen:m1
26914,domowy,adj:pl:gen:m2:pos
26915,żółw,subst:pl:gen:m2
26916,bawić,praet:sg:n:imperf
26917,się,qub
26918,w,prep:acc:nwok
26919,sobota,subst:sg:acc:f
26920,w,prep:loc:nwok
26921,klub,subst:sg:loc:m3
26922,wodny,adj:sg:loc:m3:pos
26923,żabi,adj:sg:nom:m2:pos
26924,kruk,subst:sg:nom:m2
26925,w,prep:loc:nwok
26926,Gdańsk,subst:sg:loc:m3
26927,na,prep:loc
26928,trzeci,adj:sg:loc:m3:pos
26929,zlot,subst:sg:loc:m3
26930,żółw,subst:pl:gen:m2
26931,.,interp
26932,jeden,adj:sg:inst:m2:pos
26933,z,prep:gen:nwok
26934,stary,adj:pl:gen:m2:sup
26935,gad,subst:pl:gen:m2
26936,obecny,adj:pl:gen:m2:pos
26937,na,prep:loc
26938,impreza,subst:sg:loc:f
26939,być,praet:sg:m2:imperf
26940,57-letni,adj:sg:nom:m2:pos
26941,żółw,subst:sg:nom:m2
26942,grecki,adj:sg:nom:m2:pos
26943,o,prep:loc
26944,wdzięczny,adj:sg:loc:n:pos
26945,imię,subst:sg:loc:n
26946,Rafałek,subst:sg:nom:m1
26947,.,interp
26948,mały,adj:sg:nom:m2:sup
26949,mieć,praet:sg:m2:imperf
26950,około,qub
26951,3,num:pl:acc:m3:congr
26952,.,interp
26953,centymetr,brev:npun
26954,wielkość,subst:sg:gen:f
26955,.,interp
26956,fotografia,brev:pun
26957,.,interp
26958,Grzegorz,subst:sg:nom:m1
26959,Mehring,subst:sg:nom:m1
26960,stary,adj:pl:nom:n:pos
26961,auto,subst:pl:nom:n
26962,na,prep:loc
26963,stary,adj:sg:loc:n:pos
26964,miasto,subst:sg:loc:n
26965,sto,num:pl:nom:m3:rec
26966,dziesięć,num:pl:nom:m3:rec
26967,zabytkowy,adj:pl:gen:m3:pos
26968,samochód,subst:pl:gen:m3
26969,przejechać,fin:sg:ter:perf
26970,dziś,adv
26971,ulica,subst:pl:inst:f
26972,gdański,adj:sg:gen:n:pos
26973,stary,adj:sg:gen:n:pos
26974,miasto,subst:sg:gen:n
26975,.,interp
26976,to,pred
26977,uczestnik,subst:pl:nom:m1
26978,rajd,subst:sg:gen:m3
26979,„,interp
26980,1000,subst:sg:nom:m3
26981,Mile,subst:pl:nom:m3
26982,Trial,subst:sg:nom:m3
26983,”,interp
26984,zorganizować,ppas:sg:gen:m3:perf:aff
26985,po,prep:acc
26986,raz,subst:sg:acc:m3
26987,pierwszy,adj:sg:acc:m3:pos
26988,w,prep:loc:nwok
26989,1900,adj:sg:loc:m3:pos
26990,rok,subst:sg:loc:m3
26991,.,interp
26992,pierwszy,adj:pl:nom:n:pos
26993,auto,subst:pl:nom:n
26994,pojawić,fin:pl:ter:perf
26995,się,qub
26996,w,prep:loc:nwok
26997,okolica,subst:sg:loc:f
26998,studnia,subst:sg:gen:f
26999,Neptun,subst:sg:gen:m1
27000,między,prep:inst
27001,godzina,brev:pun
27002,.,interp
27003,19,adj:sg:inst:f:pos
27004,a,conj
27005,19,adj:sg:inst:f:pos
27006,.,interp
27007,30,num:pl:nom:f:rec
27008,.,interp
27009,na,prep:loc
27010,zdjęcie,subst:sg:loc:n
27011,:,interp
27012,jeden,adj:sg:nom:m1:pos
27013,z,prep:gen:nwok
27014,uczestnik,subst:pl:gen:m1
27015,rajd,subst:sg:gen:m3
27016,jeszcze,qub
27017,w,prep:loc:nwok
27018,Lublin,subst:sg:loc:m3
27019,fotografia,brev:pun
27020,.,interp
27021,PAP,subst:sg:nom:f
27022,/,interp
27023,Mirosław,subst:sg:nom:m1
27024,Trembecki,subst:sg:nom:m1
27025,szósty,adj:sg:gen:m3:pos
27026,czerwiec,subst:sg:gen:m3
27027,w,prep:loc:nwok
27028,miasteczko,subst:sg:loc:n
27029,P,subst:sg:nom:n
27030,.,interp
27031,na,prep:loc
27032,dolny,adj:sg:loc:m3:pos
27033,Śląsk,subst:sg:loc:m3
27034,na,prep:loc
27035,ulica,subst:sg:loc:f
27036,Kościuszko,subst:sg:gen:m1
27037,z,prep:gen:nwok
27038,otworzyć,ppas:sg:gen:n:perf:aff
27039,na,prep:acc
27040,oścież,burk
27041,(,interp
27042,de,xxx
27043,par,xxx
27044,en,xxx
27045,par,xxx
27046,),interp
27047,okno,subst:sg:gen:n
27048,na,prep:loc
27049,pierwszy,adj:sg:loc:n:pos
27050,piętro,subst:sg:loc:n
27051,odrapać,ppas:sg:gen:f:perf:aff
27052,",",interp
27053,cały,adj:sg:gen:f:pos
27054,w,prep:loc:nwok
27055,brudny,adj:pl:loc:m3:pos
27056,liszaj,subst:pl:loc:m3
27057,",",interp
27058,żółty,adj:sg:loc:f:pos
27059,kamienica,subst:sg:loc:f
27060,-,interp
27061,wydostać,praet:sg:f:perf
27062,się,qub
27063,na,prep:acc
27064,zewnątrz,adv
27065,",",interp
27066,na,prep:acc
27067,zewnątrz,adv
27068,",",interp
27069,mówić,fin:sg:pri:imperf
27070,",",interp
27071,wielki,adj:sg:nom:f:pos
27072,biały,adj:sg:nom:f:pos
27073,siatkowany,adj:sg:nom:f:pos
27074,firanka,subst:sg:nom:f
27075,i,conj
27076,falować,praet:sg:f:imperf
27077,na,prep:loc
27078,silny,adj:sg:loc:m3:pos
27079,wiatr,subst:sg:loc:m3
27080,ten,adj:sg:gen:m3:pos
27081,dzień,subst:sg:gen:m3
27082,nieopisany,adj:sg:gen:m3:pos
27083,",",interp
27084,ten,adj:sg:gen:m3:pos
27085,dzień,subst:sg:gen:m3
27086,",",interp
27087,który,adj:sg:nom:m3:pos
27088,być,praet:sg:m3:imperf
27089,nie,qub
27090,do,prep:gen
27091,opisać,ger:sg:gen:n:perf:aff
27092,w,prep:acc:nwok
27093,jakikolwiek,adj:sg:acc:m3:pos
27094,inny,adj:sg:acc:m3:pos
27095,sposób,subst:sg:acc:m3
27096,",",interp
27097,niż,conj
27098,w,prep:acc:nwok
27099,ten,adj:sg:acc:m3:pos
27100,",",interp
27101,jaki,adj:sg:acc:m3:pos
27102,to,subst:sg:acc:n
27103,czynić,praet:sg:f:imperf
27104,firanka,subst:sg:nom:f
27105,ten,adj:sg:nom:f:pos
27106,",",interp
27107,kreślić,pcon:imperf
27108,z,prep:inst:nwok
27109,rozmach,subst:sg:inst:m3
27110,w,prep:loc:nwok
27111,powietrze,subst:sg:loc:n
27112,hojny,adj:pl:acc:m3:pos
27113,i,conj
27114,jednocześnie,adv:pos
27115,zwiewny,adj:pl:acc:m3:pos
27116,biały,adj:pl:acc:m3:pos
27117,znak,subst:pl:acc:m3
27118,nieznany,adj:sg:gen:n:pos
27119,piktograficzny,adj:sg:gen:n:pos
27120,pismo,subst:sg:gen:n
27121,",",interp
27122,albo,conj
