,base,tag
33,.,interp
34,.,interp
35,.,interp
36,i,conj
37,w,prep:loc:nwok
38,porządek,subst:sg:loc:m3
39,.,interp
40,odmładzać,fin:pl:ter:imperf
41,się,qub
42,w,prep:acc:nwok
43,ten,adj:sg:acc:m3:pos
44,sposób,subst:sg:acc:m3
45,.,interp
46,aha,qub
47,",",interp
48,nie,qub
49,widzieć,praet:sg:m1:imperf
50,pan,subst:sg:nom:m1
51,gdzie,adv
52,przypadek,subst:sg:inst:m3
53,mój,adj:sg:gen:m1:pos
54,syn,subst:sg:gen:m1
55,?,interp
56,w,prep:loc:nwok
57,ostatni,adj:pl:loc:m3:pos
58,rok,subst:pl:loc:m3
59,Janusz,subst:sg:nom:m1
60,Kotowicz,subst:sg:nom:m1
61,bywać,praet:sg:m1:imperf
62,częsty,adj:sg:inst:m1:pos
63,gość,subst:sg:inst:m1
64,"""",interp
65,monopol,subst:sg:gen:m3
66,"""",interp
67,",",interp
68,lecz,conj
69,dzisiejszy,adj:sg:gen:m3:pos
70,wieczór,subst:sg:gen:m3
71,nigdzie,adv
72,on,ppron3:sg:acc:m1:ter:nakc:npraep
73,do,prep:gen
74,ten,adj:sg:gen:f:pos
75,pora,subst:sg:gen:f
76,Słomka,subst:sg:nom:m1
77,nie,qub
78,zauważyć,praet:sg:m1:perf
79,.,interp
80,-,interp
81,szelma,subst:sg:nom:f
82,chłopak,subst:sg:nom:m1
83,!,interp
84,pieniądz,subst:pl:acc:m3
85,mieć,praet:sg:m1:imperf
86,ja,ppron12:sg:dat:m1:pri:nakc
87,przynieść,inf:perf
88,.,interp
89,obracać,fin:pl:pri:imperf
90,",",interp
91,wiedzieć,fin:sg:ter:imperf
92,pan,subst:sg:nom:m1
93,",",interp
94,jak,adv:pos
95,się,qub
96,dać,fin:sg:ter:perf
97,gotówka,subst:sg:inst:f
98,.,interp
99,trzeba,pred
100,z,prep:gen:nwok
101,coś,subst:sg:gen:n
102,żyć,inf:imperf
103,.,interp
104,z,prep:gen:nwok
105,sam,adj:sg:gen:f:pos
106,sztuka,subst:sg:gen:f
107,człowiek,subst:sg:nom:m1
108,się,qub
109,nie,qub
110,utrzymać,fin:sg:ter:perf
111,.,interp
112,gdyby,comp
113,mieć,praet:sg:m1:imperf
114,pan,subst:sg:nom:m1
115,kiedyś,adv
116,w,prep:loc:nwok
117,ten,adj:sg:loc:f:pos
118,dziedzina,subst:sg:loc:f
119,jakiś,adj:sg:nom:n:pos
120,",",interp
121,że,comp
122,tak,adv:pos
123,powiedzieć,fin:sg:pri:perf
124,",",interp
125,dezyderat,subst:pl:acc:m3
126,",",interp
127,polecać,fin:sg:pri:imperf
128,się,qub
129,zawsze,adv
130,.,interp
131,z,prep:gen:nwok
132,pierwszy,adj:sg:gen:f:pos
133,ręka,subst:sg:gen:f
134,.,interp
135,pojęcie,subst:sg:gen:n
136,pan,subst:sg:nom:m1
137,nie,qub
138,mieć,fin:sg:ter:imperf
139,",",interp
140,jaki,adj:sg:acc:m3:pos
141,łeb,subst:sg:acc:m3
142,do,prep:gen
143,interes,subst:pl:gen:m3
144,mieć,fin:sg:ter:imperf
145,ten,adj:sg:nom:m1:pos
146,chłopak,subst:sg:nom:m1
147,.,interp
148,trzeba,pred
149,zajrzeć,inf:perf
150,do,prep:gen
151,nasz,adj:pl:gen:m1:pos
152,artysta,subst:pl:gen:m1
153,.,interp
0,być,fin:sg:pri:imperf
1,w,prep:loc:nwok
2,prosty,adj:sg:loc:f:pos
3,linia,subst:sg:loc:f
4,prawnuk,subst:sg:inst:m1
5,Andrzej,subst:sg:gen:m1
6,Gołąb,subst:sg:gen:m1
7,",",interp
8,który,adj:sg:nom:m1:pos
9,w,prep:loc:nwok
10,znany,adj:sg:loc:f:pos
11,sztuka,subst:sg:loc:f
12,Gabriela,subst:sg:loc:f
13,Zapolska,subst:sg:gen:f
14,być,praet:sg:m1:imperf
15,jakoby,qub
16,prototyp,subst:sg:inst:m3
17,Felicjan,subst:sg:gen:m1
18,Dulski,subst:sg:gen:m1
19,[,interp
20,Leszek,subst:sg:nom:m1
21,Mazan,subst:sg:nom:m1
22,"""",interp
23,nie,qub
24,to,pred
25,miasto,subst:sg:nom:n
26,",",interp
27,nie,qub
28,ten,adj:sg:nom:m3:pos
29,kopiec,subst:sg:nom:m3
30,"""",interp
31,",",interp
32,polityka,subst:sg:nom:f
33,38,num:pl:nom:m3:rec
34,],interp
35,.,interp
36,w,prep:loc:nwok
37,album,subst:sg:loc:m3
38,"""",interp
39,cmentarz,subst:sg:nom:m3
40,łyczakowski,adj:sg:nom:m3:pos
41,w,prep:loc:wok
42,Lwów,subst:sg:loc:m3
43,"""",interp
44,Stanisław,subst:sg:nom:m1
45,Nicieja,subst:sg:nom:m1
46,stwierdzać,fin:sg:ter:imperf
47,",",interp
48,że,comp
49,"""",interp
50,hipoteza,subst:sg:nom:f
51,",",interp
52,iż,comp
53,Andrzej,subst:sg:nom:m1
54,Gołąb,subst:sg:nom:m1
55,móc,praet:sg:m1:imperf:nagl
56,być,inf:imperf
57,prototyp,subst:sg:inst:m3
58,Felicjan,subst:sg:gen:m1
59,Dulski,subst:sg:gen:m1
60,być,fin:sg:ter:imperf
61,bezpodstawny,adj:sg:nom:f:pos
62,.,interp
63,.,interp
64,.,interp
65,",",interp
66,a,conj
67,prosty,adj:sg:nom:n:pos
68,przenieść,ger:sg:nom:n:perf:aff
69,obraz,subst:sg:gen:m3
70,Dulski,subst:pl:gen:m1
71,na,prep:acc
72,rodzina,subst:sg:acc:f
73,Gołąb,subst:pl:gen:m1
74,być,fin:sg:ter:imperf
75,dla,prep:gen
76,ten,adj:sg:gen:f:pos
77,rodzina,subst:sg:gen:f
78,wielce,adv:pos
79,krzywdzić,pact:sg:nom:n:imperf:aff
80,"""",interp
81,.,interp
82,rozumieć,fin:sg:pri:imperf
83,",",interp
84,że,comp
85,Zapolska,subst:sg:gen:f
86,nie,qub
87,obowiązywać,praet:sg:f:imperf
88,ścisłość,subst:sg:nom:f
89,historyczny,adj:sg:nom:f:pos
90,",",interp
91,natomiast,conj
92,publicysta,subst:pl:nom:m1
93,winien,winien:pl:m1:imperf
94,jednakże,qub
95,opierać,inf:imperf
96,się,qub
97,na,prep:loc
98,źródło,subst:pl:loc:n
99,.,interp
100,a,conj
101,oto,qub
102,sprostowanie,subst:pl:nom:n
103,:,interp
104,1,adj:sg:nom:n:pos
105,.,interp
106,żona,subst:sg:nom:f
107,Andrzej,subst:sg:gen:m1
108,Gołąb,subst:sg:gen:m1
109,mieć,praet:sg:f:imperf
110,na,prep:acc
111,imię,subst:sg:acc:n
112,Karolina,subst:sg:nom:f
113,",",interp
114,a,conj
115,nie,qub
116,Wiktoria,subst:sg:nom:f
117,.,interp
118,2,adj:sg:nom:n:pos
119,.,interp
120,nieprawda,subst:sg:inst:f
121,być,fin:sg:ter:imperf
122,",",interp
123,że,comp
124,Andrzej,subst:sg:nom:m1
125,Gołąb,subst:sg:nom:m1
126,mieć,praet:sg:m1:imperf
127,syn,subst:sg:acc:m1
128,Gienio,subst:sg:acc:m1
129,i,conj
130,dwa,num:pl:acc:f:congr
131,córka,subst:pl:acc:f
132,(,interp
133,odpowiednik,subst:pl:acc:m3
134,Zbyszek,subst:sg:gen:m1
135,",",interp
136,Hesi,subst:sg:gen:m1
137,i,conj
138,Mela,subst:sg:gen:f
139,Dulski,subst:pl:gen:m1
140,),interp
141,.,interp
142,mieć,praet:sg:m1:imperf
143,jeden,adj:sg:acc:f:pos
144,córka,subst:sg:acc:f
145,oraz,conj
146,cztery,num:pl:acc:m1:rec
147,syn,subst:pl:gen:m1
148,.,interp
149,3,adj:sg:nom:n:pos
150,.,interp
151,ulica,subst:sg:nom:f
152,Andrzej,subst:sg:gen:m1
153,Gołąb,subst:sg:gen:m1
154,być,fin:sg:ter:imperf
155,na,prep:loc
156,plan,subst:sg:loc:m3
157,Lwów,subst:sg:gen:m3
158,(,interp
159,tak zwany,brev:pun
160,.,interp
161,plan,subst:sg:nom:m3
162,Horbaya,subst:sg:gen:m1
163,),interp
164,obowiązywać,pact:sg:inst:m3:imperf:aff
165,do,prep:gen
166,1939,adj:sg:gen:m3:pos
167,rok,brev:pun
168,.,interp
169,",",interp
170,a,conj
171,nie,qub
172,-,interp
173,jak,adv:pos
174,pisać,fin:sg:ter:imperf
175,Mazan,subst:sg:nom:m1
176,-,interp
177,"""",interp
178,przed,prep:inst:nwok
179,pierwszy,adj:sg:inst:f:pos
180,wojna,subst:sg:inst:f
181,"""",interp
182,.,interp
0,każdy,adj:sg:nom:m1:pos
1,z,prep:gen:nwok
2,my,ppron12:pl:gen:m1:pri
3,musieć,fin:sg:ter:imperf
4,zastanowić,inf:perf
5,się,qub
6,najpierw,adv
7,",",interp
8,kto,subst:sg:inst:m1
9,chcieć,fin:sg:ter:imperf
10,być,inf:imperf
11,",",interp
12,co,subst:sg:acc:n
13,robić,inf:imperf
14,",",interp
15,do,prep:gen
16,co,subst:sg:gen:n
17,podążać,inf:imperf
18,",",interp
19,co,subst:sg:gen:n
20,pragnąć,inf:imperf
21,-,interp
22,dopiero,qub
23,wtedy,adv
24,być,bedzie:pl:pri:imperf
25,w,prep:loc:nwok
26,stan,subst:sg:loc:m3
27,zapanować,inf:perf
28,nad,prep:inst:nwok
29,umysł,subst:sg:inst:m3
30,",",interp
31,który,adj:sg:nom:m3:pos
32,dać,fin:sg:ter:perf
33,my,ppron12:pl:dat:m1:pri
34,wszystko,subst:sg:acc:n
35,ten,adj:sg:acc:n:pos
36,",",interp
37,co,subst:sg:gen:n
38,pragnąć,fin:pl:pri:imperf
39,.,interp
40,jeśli,comp
41,chcieć,fin:sg:sec:imperf
42,zmienić,inf:perf
43,świat,subst:sg:acc:m3
44,zewnętrzny,adj:sg:acc:m3:pos
45,",",interp
46,czyli,conj
47,świat,subst:sg:acc:m3
48,",",interp
49,w,prep:loc:nwok
50,który,adj:sg:loc:m3:pos
51,żyć,fin:sg:sec:imperf
52,",",interp
53,musieć,fin:sg:sec:imperf
54,dowiedzieć,inf:perf
55,się,qub
56,",",interp
57,co,subst:sg:gen:n
58,pragnąć,fin:sg:sec:imperf
59,",",interp
60,a,conj
61,późno,adv:com
62,zobaczyć,inf:perf
63,to,subst:sg:acc:n
64,oko,subst:pl:inst:n
65,wyobraźnia,subst:sg:gen:f
66,.,interp
67,jeżeli,comp
68,być,bedzie:sg:sec:imperf
69,bardzo,adv:pos
70,często,adv:pos
71,myśleć,praet:sg:m1:imperf
72,o,prep:loc
73,swój,adj:pl:loc:n:pos
74,pragnienie,subst:pl:loc:n
75,",",interp
76,cel,subst:pl:loc:m3
77,",",interp
78,do,prep:gen
79,który,adj:pl:gen:m3:pos
80,dążyć,fin:sg:sec:imperf
81,-,interp
82,zostać,fin:sg:ter:perf
83,ten,adj:sg:nom:n:pos
84,"""",interp
85,odcisnąć,ppas:sg:nom:n:perf:aff
86,"""",interp
87,w,prep:loc:nwok
88,twój,adj:sg:loc:m3:pos
89,twórczy,adj:sg:loc:m3:pos
90,umysł,subst:sg:loc:m3
91,i,conj
92,być,bedzie:sg:ter:imperf
93,początek,subst:sg:inst:m3
94,proces,subst:sg:gen:m3
95,tworzyć,ger:sg:gen:n:imperf:aff
96,.,interp
97,by,comp
98,zacząć,inf:perf
99,zastanawiać,inf:imperf
100,się,qub
101,nad,prep:inst:nwok
102,to,subst:sg:inst:n
103,",",interp
104,co,subst:sg:gen:n
105,pragnąć,fin:sg:sec:imperf
106,",",interp
107,nie,qub
108,potrzebować,fin:sg:sec:imperf
109,nic,subst:sg:gen:n
110,.,interp
0,-,interp
1,jak,adv:pos
2,patrzeć,fin:pl:ter:imperf
3,na,prep:acc
4,wasz,adj:sg:acc:n:pos
5,upodobanie,subst:sg:acc:n
6,sportowy,adj:sg:acc:n:pos
7,kolega,subst:pl:nom:m1
8,z,prep:gen:nwok
9,klub,subst:sg:gen:m3
10,",",interp
11,koleżanka,subst:pl:nom:f
12,w,prep:loc:nwok
13,szkoła,subst:sg:loc:f
14,i,conj
15,nauczyciel,subst:pl:nom:m1
16,",",interp
17,nie,qub
18,mówić,pcon:imperf
19,już,qub
20,o,prep:loc
21,rodzic,subst:pl:loc:m1
22,?,interp
23,-,interp
24,z,prep:inst:nwok
25,pełny,adj:sg:inst:n:pos
26,zrozumienie,subst:sg:inst:n
27,",",interp
28,a,conj
29,nawet,qub
30,podziw,subst:sg:inst:m3
31,.,interp
32,niektóry,adj:pl:nom:f:pos
33,z,prep:gen:nwok
34,koleżanka,subst:pl:gen:f
35,szkolny,adj:pl:gen:f:pos
36,nawet,qub
37,my,ppron12:pl:dat:m1:pri
38,zazdrościć,fin:pl:ter:imperf
39,",",interp
40,ale,conj
41,nie,qub
42,mieć,fin:pl:ter:imperf
43,odwaga,subst:sg:gen:f
44,spróbować,inf:perf
45,swój,adj:pl:gen:f:pos
46,siła,subst:pl:gen:f
47,na,prep:loc
48,skocznia,subst:sg:loc:f
49,narciarski,adj:sg:loc:f:pos
50,.,interp
51,z,prep:gen:nwok
52,kolej,subst:sg:gen:f
53,kolega,subst:pl:nom:m1
54,w,prep:loc:nwok
55,klub,subst:sg:loc:m3
56,nie,qub
57,patrzeć,fin:pl:ter:imperf
58,na,prep:acc
59,my,ppron12:pl:acc:m1:pri
60,jak,adv:pos
61,na,prep:acc
62,dziwoląg,subst:pl:acc:m2
63,",",interp
64,ale,conj
65,starać,fin:pl:ter:imperf
66,się,qub
67,wykazać,inf:perf
68,",",interp
69,że,comp
70,nie,qub
71,mieć,fin:pl:pri:imperf
72,szansa,subst:pl:gen:f
73,",",interp
74,aby,comp
75,on,ppron3:pl:dat:m1:ter:akc:npraep
76,dorównać,inf:perf
77,.,interp
78,jeżeli,comp
79,chodzić,fin:sg:ter:imperf
80,o,prep:acc
81,rodzic,subst:pl:acc:m1
82,",",interp
83,to,conj
84,tolerować,fin:pl:ter:imperf
85,nasz,adj:sg:acc:n:pos
86,hobby,subst:sg:acc:n
87,pod,prep:inst:nwok
88,warunek,subst:sg:inst:m3
89,",",interp
90,że,comp
91,nie,qub
92,odbijać,fin:sg:ter:imperf
93,się,qub
94,to,subst:sg:nom:n
95,na,prep:loc
96,nasz,adj:pl:loc:m3:pos
97,wynik,subst:pl:loc:m3
98,w,prep:loc:nwok
99,nauka,subst:sg:loc:f
100,.,interp
101,ale,conj
102,z,prep:inst:nwok
103,to,subst:sg:inst:n
104,dawać,fin:pl:pri:imperf
105,siebie,siebie:dat
106,",",interp
107,w,prep:acc:nwok
108,miara,subst:sg:acc:f
109,dobrze,adv:pos
110,",",interp
111,rada,subst:sg:acc:f
0,gdy,adv
1,tak,adv:pos
2,leżeć,fin:sg:pri:imperf
3,w,prep:loc:nwok
4,łóżko,subst:sg:loc:n
5,i,conj
6,próbować,fin:sg:pri:imperf
7,zasnąć,inf:perf
8,",",interp
9,liczyć,fin:sg:pri:imperf
10,miarowy,adj:sg:acc:m3:pos
11,stukot,subst:sg:acc:m3
12,krok,subst:pl:gen:m3
13,na,prep:loc
14,korytarz,subst:sg:loc:m3
15,-,interp
16,to,pred
17,pielęgniarka,subst:pl:nom:f
18,",",interp
19,lekarz,subst:pl:nom:m1
20,",",interp
21,salowy,adj:pl:nom:f:pos
22,.,interp
23,wolny,adj:sg:inst:m3:pos
24,krok,subst:sg:inst:m3
25,iść,fin:sg:ter:imperf
26,tylko,qub
27,magazynierka,subst:sg:nom:f
28,Renat,subst:sg:gen:m1
29,Biskupowa,subst:sg:gen:m1
30,",",interp
31,pracować,pact:sg:nom:f:imperf:aff
32,tu,adv
33,przeszło,qub
34,20,num:pl:nom:m3:rec
35,rok,subst:pl:gen:m3
36,.,interp
37,wydawać,fin:sg:ter:imperf
38,bielizna,subst:sg:acc:f
39,",",interp
40,pościelowy,adj:sg:acc:f:pos
41,",",interp
42,zmieniać,fin:sg:ter:imperf
43,poduszka,subst:pl:acc:f
44,i,conj
45,koc,subst:pl:acc:m3
46,",",interp
47,wysyłać,fin:sg:ter:imperf
48,brudny,adj:sg:acc:f:pos
49,bielizna,subst:sg:acc:f
50,do,prep:gen
51,pralnia,subst:sg:gen:f
52,w,prep:loc:nwok
53,Gdynia,subst:sg:loc:f
54,.,interp
55,czas,subst:sg:inst:m3
56,w,prep:loc:nwok
57,korytarz,subst:sg:loc:m3
58,zrywać,fin:sg:ter:imperf
59,się,qub
60,nagły,adj:sg:nom:f:pos
61,bieganina,subst:sg:nom:f
62,-,interp
63,znak,subst:sg:nom:m3
64,",",interp
65,że,comp
66,dziać,fin:sg:ter:imperf
67,się,qub
68,coś,subst:sg:nom:n
69,niedobry,adj:sg:gen:n:pos
70,",",interp
71,że,comp
72,trzeba,pred
73,szybki,adj:sg:gen:f:pos
74,interwencja,subst:sg:gen:f
75,cały,adj:sg:gen:m3:pos
76,zespół,subst:sg:gen:m3
77,",",interp
78,bo,comp
79,czyjś,adj:sg:nom:n:pos
80,życie,subst:sg:nom:n
81,być,fin:sg:ter:imperf
82,zagrozić,ppas:sg:nom:n:perf:aff
83,.,interp
84,noc,subst:sg:inst:f
85,",",interp
86,mimo,prep:gen
87,obecność,subst:sg:gen:f
88,lekarz,subst:sg:gen:m1
89,dyżurny,subst:sg:gen:m1
90,",",interp
91,dzwonić,fin:sg:ter:imperf
92,się,qub
93,do,prep:gen
94,ordynator,subst:sg:gen:m1
95,i,conj
96,doktor,brev:npun
97,Sławiński,subst:sg:nom:m1
98,przyjeżdżać,fin:sg:ter:imperf
99,.,interp
100,interna,subst:sg:nom:f
101,to,pred
102,duży,adj:sg:nom:m3:sup
103,oddział,subst:sg:nom:m3
104,w,prep:loc:nwok
105,szpital,subst:sg:loc:m3
106,",",interp
107,na,prep:loc
108,męski,adj:sg:loc:m3:pos
109,i,conj
110,kobiecy,adj:sg:loc:m3:pos
111,oddział,subst:sg:loc:m3
112,być,fin:pl:ter:imperf
113,63,num:pl:nom:n:congr
114,łóżko,subst:pl:nom:n
115,.,interp
0,praca,subst:sg:nom:f
1,wymagać,fin:sg:ter:imperf
2,24,adj:sg:gen:n:pos
3,-,interp
4,godzinny,adj:sg:gen:n:pos
5,pogotowie,subst:sg:gen:n
6,.,interp
7,na,prep:loc
8,etat,subst:pl:loc:m3
9,pracować,fin:sg:ter:imperf
10,czworo,numcol:pl:nom:m1:rec
11,lekarz,subst:pl:gen:m1
12,",",interp
13,kolejny,adj:pl:gen:m1:pos
14,czworo,numcol:pl:nom:m1:rec
15,dochodzić,fin:sg:ter:imperf
16,na,prep:acc
17,dyżur,subst:pl:acc:m3
18,.,interp
19,w,prep:loc:nwok
20,ten,adj:sg:loc:f:pos
21,dochodzić,pact:sg:loc:f:imperf:aff
22,ekipa,subst:sg:loc:f
23,być,fin:sg:ter:imperf
24,doktor,brev:npun
25,Halina,subst:sg:nom:f
26,zagórski,adj:sg:nom:f:pos
27,",",interp
28,przybyć,praet:sg:f:perf
29,z,prep:gen:nwok
30,Kazachstan,subst:sg:gen:m3
31,",",interp
32,który,adj:sg:gen:f:pos
33,los,subst:pl:nom:m3
34,wart,adj:pl:nom:m3:pos
35,być,fin:pl:ter:imperf
36,osobny,adj:sg:gen:f:pos
37,opowieść,subst:sg:gen:f
38,.,interp
39,personel,subst:sg:nom:m3
40,medyczny,adj:sg:nom:m3:pos
41,liczyć,fin:sg:ter:imperf
42,25,num:pl:acc:f:rec
43,osoba,subst:pl:gen:f
44,oraz,conj
45,11,num:pl:acc:m1:rec
46,salowy,adj:pl:gen:f:pos
47,.,interp
48,oddziałowa,subst:sg:nom:f
49,",",interp
50,pielęgniarka,subst:sg:nom:f
51,dyplomować,ppas:sg:nom:f:perf:aff
52,Jolanta,subst:sg:nom:f
53,czerwiński,adj:sg:nom:f:pos
54,pracować,fin:sg:ter:imperf
55,z,prep:inst:nwok
56,zegarek,subst:sg:inst:m3
57,w,prep:loc:nwok
58,ręka,subst:pl:loc:f
59,i,conj
60,bez,prep:gen:nwok
61,pomyłka,subst:pl:gen:f
62,",",interp
63,bo,comp
64,w,prep:acc:nwok
65,gra,subst:sg:acc:f
66,wchodzić,fin:sg:ter:imperf
67,życie,subst:sg:nom:n
68,ludzki,adj:sg:nom:n:pos
69,.,interp
70,górować,fin:sg:ter:imperf
71,nad,prep:inst:nwok
72,inny,adj:pl:inst:f:pos
73,wzrost,subst:sg:inst:m3
74,",",interp
75,energia,subst:sg:inst:f
76,i,conj
77,zaradność,subst:sg:inst:f
78,.,interp
79,do,prep:gen
80,on,ppron3:sg:gen:f:ter:akc:praep
81,należeć,fin:sg:ter:imperf
82,merytoryczny,adj:sg:nom:m3:pos
83,nadzór,subst:sg:nom:m3
84,nad,prep:inst:nwok
85,personel,subst:sg:inst:m3
86,oddział,subst:sg:gen:m3
87,",",interp
88,prowadzić,ger:sg:nom:n:imperf:aff
89,apteka,subst:sg:gen:f
90,oddziałowy,adj:sg:gen:f:pos
91,",",interp
92,troska,subst:sg:nom:f
93,o,prep:acc
94,higiena,subst:sg:acc:f
95,pomieszczenie,subst:pl:gen:n
96,i,conj
97,zgłaszać,ger:sg:acc:n:imperf:aff
98,niezbędny,adj:pl:gen:m3:pos
99,remont,subst:pl:gen:m3
100,.,interp
101,przy,prep:loc
102,okazja,subst:sg:loc:f
103,:,interp
104,niedawno,adv:pos
105,wyremontować,imps:perf
106,sanitariat,subst:pl:acc:m3
107,",",interp
108,czysty,adj:pl:acc:m3:pos
109,i,conj
110,piękny,adj:pl:acc:m3:pos
111,",",interp
112,dostosować,ppas:pl:acc:m3:perf:aff
113,do,prep:gen
114,potrzeba,subst:pl:gen:f
115,chory,adj:pl:gen:f:pos
116,",",interp
117,wymienić,ppas:pl:nom:n:perf:aff
118,być,fin:pl:ter:imperf
119,też,qub
120,okno,subst:pl:nom:n
121,na,prep:acc
122,plastikowy,adj:pl:acc:n:pos
123,.,interp
124,gdybyż,comp
125,udać,praet:sg:n:perf
126,się,qub
127,jeszcze,qub
128,wymienić,inf:perf
129,stary,adj:pl:acc:n:pos
130,łóżko,subst:pl:acc:n
131,na,prep:acc
132,nowy,adj:pl:acc:n:pos
133,.,interp
134,ostatnio,adv:pos
135,chory,adj:pl:nom:f:pos
136,ucieszyć,praet:pl:f:perf
137,się,qub
138,z,prep:gen:nwok
139,nowy,adj:sg:gen:f:pos
140,lodówka,subst:sg:gen:f
141,dla,prep:gen
142,pacjent,subst:pl:gen:m1
143,.,interp
144,odżywianie,subst:sg:nom:n
145,szpitalny,adj:sg:nom:n:pos
146,być,fin:sg:ter:imperf
147,skromniutki,adj:sg:nom:n:pos
148,",",interp
149,ale,conj
150,obiad,subst:pl:nom:m3
151,smacznie,adv:pos
152,przyrządzić,ppas:pl:nom:m3:perf:aff
153,.,interp
0,musieć,fin:pl:pri:imperf
1,się,qub
2,jeszcze,qub
3,zastanowić,inf:perf
4,",",interp
5,jak,adv:pos
6,pobudzić,inf:perf
7,do,prep:gen
8,ruch,subst:sg:gen:m3
9,periodyczny,adj:sg:gen:m3:pos
10,ładunek,subst:pl:acc:m3
11,elektryczny,adj:pl:acc:m3:pos
12,.,interp
13,móc,fin:pl:pri:imperf
14,to,subst:sg:acc:n
15,zrobić,inf:perf
16,w,prep:loc:nwok
17,obwód,subst:sg:loc:m3
18,elektryczny,adj:sg:loc:m3:pos
19,złożony,adj:sg:loc:m3:pos
20,z,prep:gen:nwok
21,kondensator,subst:sg:gen:m3
22,i,conj
23,wielozwojowy,adj:sg:gen:f:pos
24,cewka,subst:sg:gen:f
25,(,interp
26,rysunek,brev:pun
27,.,interp
28,3,adj:sg:nom:f:pos
29,.,interp
30,25a,subst:sg:nom:n
31,),interp
32,.,interp
33,jeżeli,comp
34,na,prep:loc
35,płytka,subst:pl:loc:f
36,kondensator,subst:sg:gen:m3
37,umieścić,fin:pl:pri:perf
38,ładunek,subst:pl:acc:m3
39,elektryczny,adj:pl:acc:m3:pos
40,przeciwny,adj:pl:gen:m3:pos
41,znak,subst:pl:gen:m3
42,i,conj
43,połączyć,fin:pl:pri:perf
44,on,ppron3:pl:acc:m3:ter:akc:npraep
45,z,prep:inst:nwok
46,cewka,subst:sg:inst:f
47,",",interp
48,to,conj
49,w,prep:loc:nwok
50,obwód,subst:sg:loc:m3
51,zaczynać,fin:sg:ter:imperf
52,płynąć,inf:imperf
53,prąd,subst:sg:nom:m3
54,(,interp
55,rysunek,brev:pun
56,.,interp
57,3,adj:sg:nom:m3:pos
58,.,interp
59,25b,subst:sg:nom:n
60,),interp
61,.,interp
62,ładunek,subst:pl:nom:m3
63,na,prep:loc
64,płytka,subst:pl:loc:f
65,maleć,fin:pl:ter:imperf
66,w,prep:acc:nwok
67,miara,subst:sg:acc:f
68,to,subst:sg:gen:n
69,",",interp
70,jak,adv:pos
71,przepływać,fin:pl:ter:imperf
72,w,prep:loc:nwok
73,obwód,subst:sg:loc:m3
74,",",interp
75,a,conj
76,natężenie,subst:sg:nom:n
77,płynąć,pact:sg:gen:m3:imperf:aff
78,prąd,subst:sg:gen:m3
79,wzrastać,fin:sg:ter:imperf
80,.,interp
81,wzrastać,fin:sg:ter:imperf
82,stopniowo,adv:pos
83,",",interp
84,gdyż,comp
85,ten,adj:sg:nom:m3:pos
86,narastający,adj:sg:nom:m3:pos
87,prąd,subst:sg:nom:m3
88,wytwarzać,fin:sg:ter:imperf
89,w,prep:loc:nwok
90,cewka,subst:sg:loc:f
91,zmienny,adj:sg:acc:m3:pos
92,strumień,subst:sg:acc:m3
93,magnetyczny,adj:sg:acc:m3:pos
94,",",interp
95,który,adj:sg:nom:m3:pos
96,z,prep:gen:nwok
97,kolej,subst:sg:gen:f
98,indukować,fin:sg:ter:imperf
99,prąd,subst:sg:acc:m3
100,zapobiegać,pact:sg:nom:m3:imperf:aff
101,zbyt,qub
102,szybki,adj:sg:dat:n:pos
103,narastać,ger:sg:dat:n:imperf:aff
104,natężenie,subst:sg:gen:n
105,.,interp
0,po,prep:loc
1,uruchomić,ger:sg:loc:n:perf:aff
2,i,conj
3,skonfigurować,ger:sg:loc:n:perf:aff
4,środowisko,subst:sg:gen:n
5,system,subst:sg:gen:m3
6,zarządzać,ger:sg:gen:n:imperf:aff
7,baza,subst:pl:inst:f
8,dana,subst:pl:gen:f
9,móc,fin:pl:pri:imperf
10,utworzyć,inf:perf
11,testowy,adj:sg:acc:f:pos
12,baza,subst:sg:acc:f
13,dana,subst:pl:gen:f
14,.,interp
15,chociaż,comp
16,ćwiczenie,subst:pl:nom:n
17,znajdować,pact:pl:nom:n:imperf:aff
18,się,qub
19,w,prep:loc:nwok
20,kolejny,adj:sg:loc:m3:pos
21,rozdział,subst:sg:loc:m3
22,przedstawiać,fin:pl:ter:imperf
23,proces,subst:sg:acc:m3
24,samodzielny,adj:sg:gen:n:pos
25,zaprojektować,ger:sg:gen:n:perf:aff
26,baza,subst:sg:gen:f
27,dana,subst:pl:gen:f
28,katalog,subst:sg:nom:m3
29,",",interp
30,to,conj
31,już,qub
32,teraz,adv
33,móc,fin:pl:pri:imperf
34,utworzyć,inf:perf
35,swój,adj:sg:acc:f:pos
36,pierwszy,adj:sg:acc:f:pos
37,baza,subst:sg:acc:f
38,dana,subst:pl:gen:f
39,.,interp
40,wykonywać,pcon:imperf
41,kolejny,adj:pl:acc:n:pos
42,ćwiczenie,subst:pl:acc:n
43,czytelnik,subst:sg:nom:m1
44,poznać,fin:sg:ter:perf
45,nie,conj
46,tylko,conj
47,metoda,subst:pl:acc:f
48,tworzyć,ger:sg:gen:n:imperf:aff
49,i,conj
50,usuwać,ger:sg:gen:n:imperf:aff
51,poszczególny,adj:pl:gen:f:pos
52,baza,subst:pl:gen:f
53,dana,subst:pl:gen:f
54,",",interp
55,ale,conj
56,również,qub
